frame_number,timestamp_seconds,x_meters,y_meters
752,37.87649843860179,-743.1094789647609,-261.15586755356287
753,37.92686612269568,-743.5998404402953,-261.1137604873799
754,37.97723380678956,-744.0901907554872,-261.0815698202252
755,38.02760149088345,-744.5877766443112,-261.0406685807423
756,38.07796917497733,-745.0781070759824,-260.99856393123696
757,38.12833685907122,-745.5684524967368,-260.9564583845036
758,38.178704543165104,-746.0587920146646,-260.9143528267587
759,38.22907222725899,-746.5563746118248,-260.87436086327733
760,38.279439911352874,-747.046706725018,-260.84126179596944
761,38.329807595446766,-747.537077821139,-260.7991532222085
762,38.38017527954065,-748.020434591487,-260.7570476576468
763,38.43054296363454,-748.5177986259367,-260.71749184901864
764,38.48091064772842,-749.0081288225805,-260.6839565030145
765,38.53127833182231,-749.4985340410884,-260.64184481882035
766,38.58164601591619,-749.9889556719836,-260.61086070666727
767,38.63201370001008,-750.4864696009217,-260.5687508539639
768,38.68238138410396,-750.9767994680336,-260.5266455028175
769,38.73274906819785,-751.4728511329486,-260.493306765509
770,38.78311675229173,-751.9582054613026,-260.4535536544742
771,38.83348443638562,-752.4623064718356,-260.411441900411
772,38.8838521204795,-752.9567328118638,-260.37565226887466
773,38.93421980457339,-753.4442615603263,-260.33834942458884
774,38.98458748866727,-753.9412029418722,-260.296241663747
775,39.03495517276116,-754.4406540143912,-260.2541312776298
776,39.08532285685504,-754.940066475392,-260.2120241028094
777,39.13569054094893,-755.4332614244454,-260.1699146649713
778,39.186058225042814,-755.9317211020474,-260.11668351136314
779,39.2364259091367,-756.4311686183208,-260.0745732399154
780,39.286793593230584,-756.925920281919,-260.0324667324536
781,39.33716127732447,-757.4162889177563,-259.99035700026366
782,39.387528961418354,-757.9162203919964,-259.9371259979111
783,39.43789664551224,-758.4185764387896,-259.89501817282354
784,39.488264329606125,-758.9089037802106,-259.8452889103566
785,39.53863201370001,-759.4060754155955,-259.79967884406
786,39.588999697793895,-759.8982901098251,-259.75529160081174
787,39.63936738188778,-760.3943829929267,-259.7043373691324
788,39.689735065981665,-760.8847112016587,-259.66223060821585
789,39.74010275007555,-761.3821874544648,-259.62011829356345
790,39.790470434169436,-761.8672026963682,-259.5668868423254
791,39.84083811826332,-762.3630489810298,-259.5247729008083
792,39.891205802357206,-762.853374496014,-259.4826655490757
793,39.9415734864511,-763.3365391066017,-259.4294322086789
794,39.99194117054498,-763.828920516319,-259.3873235341497
795,40.04230885463887,-764.3244402293609,-259.3391700375386
796,40.09267653873275,-764.8147694126645,-259.29198229970626
797,40.14304422282664,-765.3118987330794,-259.2498702007106
798,40.193411906920524,-765.7978104805618,-259.20776252758856
799,40.24377959101441,-766.2972451573365,-259.1591727949383
800,40.294147275108294,-766.7905845413344,-259.1124204953482
801,40.34451495920218,-767.2824257424579,-259.0703094039682
802,40.394882643296064,-767.7883232975307,-259.02417400791063
803,40.44525032738995,-768.287761649732,-258.9749641896252
804,40.495618011483835,-768.7808179079038,-258.9328566889354
805,40.54598569557772,-769.280433076414,-258.89074480918873
806,40.596353379671605,-769.7889388294323,-258.84417318546855
807,40.64672106376549,-770.292692106658,-258.795398932504
808,40.697088747859375,-770.7921007145686,-258.75329042713946
809,40.74745643195326,-771.2941759344897,-258.71117619285764
810,40.797824116047146,-771.8054213503634,-258.6690641989434
811,40.84819180014103,-772.3099018583677,-258.62695317945816
812,40.898559484234916,-772.818390770349,-258.5741672916379
813,40.9489271683288,-773.3213188054406,-258.531605753197
814,40.999294852422686,-773.8354577073851,-258.48949291851034
815,41.04966253651657,-774.3439724466642,-258.4473811848144
816,41.100030220610456,-774.8524640161196,-258.4052715872107
817,41.15039790470434,-775.3628685601843,-258.3631572784456
818,41.20076558879823,-775.8804677185409,-258.321043795544
819,41.25113327289211,-776.3924534426554,-258.278931249111
820,41.301500956986,-776.900945887374,-258.23682087732533
821,41.35186864107988,-777.4137904100222,-258.1947056890517
822,41.40223632517377,-777.9324236450507,-258.15259149636347
823,41.45260400926765,-778.440933304653,-258.1104791963405
824,41.50297169336154,-778.9566367326281,-258.06836667341724
825,41.55333937745542,-779.4676069088933,-258.02625110547245
826,41.603707061549315,-779.9809004745039,-257.984136948006
827,41.6540747456432,-780.4894061366552,-257.9420239372418
828,41.704442429737085,-780.9987459688527,-257.8999116916045
829,41.75481011383097,-781.5163790822069,-257.8577937003592
830,41.805177797924856,-782.0248021747924,-257.81567975825095
831,41.85554548201874,-782.5371484951746,-257.7735662868949
832,41.905913166112626,-783.0535941623492,-257.73145374636204
833,41.95628085020651,-783.5650843519213,-257.68934204581774
834,42.006648534300396,-784.0729335935087,-257.64722981891543
835,42.05701621839428,-784.5925766420376,-257.6051163350047
836,42.107383902488166,-785.1034178741568,-257.5630044316343
837,42.15775158658205,-785.6144769303214,-257.52088943657066
838,42.20811927067594,-786.1242225630525,-257.4787755477045
839,42.25848695476982,-786.6418049037312,-257.4258235260537
840,42.30885463886371,-787.1576906028251,-257.38342698149484
841,42.35922232295759,-787.6697511644406,-257.3413145373599
842,42.40959000705148,-788.1819238022389,-257.29919999521906
843,42.45995769114536,-788.6977317034043,-257.2569364969865
844,42.51032537523925,-789.2133438482912,-257.2038507422085
845,42.56069305933313,-789.7257112112411,-257.161736160181
846,42.61106074342702,-790.2375850655628,-257.11080310053006
847,42.6614284275209,-790.7536686455453,-257.06638693129634
848,42.71179611161479,-791.2712571099462,-257.02079714944375
849,42.76216379570867,-791.7847372976818,-256.97103425503076
850,42.81253147980256,-792.2932507653426,-256.91966550432977
851,42.862899163896444,-792.8168246468609,-256.87568366592456
852,42.91326684799033,-793.334428687025,-256.829656717785
853,42.963634532084214,-793.8520555778235,-256.7803272126069
854,43.0140022161781,-794.3633687046433,-256.72852154887624
855,43.064369900271984,-794.8872261220935,-256.6835179572945
856,43.11473758436587,-795.4048146553525,-256.62739011415545
857,43.165105268459754,-795.9224157405502,-256.57849873703395
858,43.21547295255365,-796.433483255877,-256.52625266222236
859,43.26584063664753,-796.9563956275042,-256.4812477941271
860,43.31620832074142,-797.4679800499038,-256.42512255159636
861,43.3665760048353,-797.9805733483447,-256.3766700141765
862,43.41694368892919,-798.4891057008499,-256.3239901976651
863,43.46731137302307,-799.0048024732029,-256.27898643274517
864,43.51767905711696,-799.5133166960437,-256.2228579403483
865,43.56804674121084,-800.0270879301363,-256.174837156957
866,43.61841442530473,-800.5304487445635,-256.12172114386027
867,43.66878210939861,-801.0460591576542,-256.0655942728753
868,43.7191497934925,-801.5545661832799,-256.009465973322
869,43.76951747758638,-802.0575375934152,-255.95333825663468
870,43.81988516168027,-802.5644068636442,-255.90833017969007
871,43.870252845774154,-803.0728879949876,-255.85220394591948
872,43.92062052986804,-803.5813995549546,-255.79607506110878
873,43.970988213961924,-804.0899090460521,-255.7399464086889
874,44.02135589805581,-804.5845068130898,-255.68381782294765
875,44.071723582149694,-805.0997147620141,-255.62769054878765
876,44.12209126624358,-805.6040111761312,-255.5715607600288
877,44.172458950337465,-806.1034430892056,-255.51543315890459
878,44.22282663443135,-806.6044312302456,-255.4593029334029
879,44.273194318525235,-807.1167180057846,-255.40317642546913
880,44.32356200261912,-807.6206659474097,-255.34704796861976
881,44.373929686713005,-808.1227818132642,-255.29092154532793
882,44.42429737080689,-808.6232936160337,-255.24591382781637
883,44.474665054900775,-809.1288608763521,-255.18978822678045
884,44.52503273899466,-809.6330962750113,-255.13365933966614
885,44.575400423088546,-810.1349326832045,-255.07753260807553
886,44.62576810718243,-810.6357212738275,-255.03252575419714
887,44.676135791276316,-811.1410061511599,-254.98134590616172
888,44.7265034753702,-811.6404614206839,-254.9313934829573
889,44.776871159464086,-812.139889597343,-254.885992810045
890,44.82723884355798,-812.6409696892415,-254.8327522014673
891,44.877606527651864,-813.1424816310921,-254.79063963736516
892,44.92797421174575,-813.6382034865662,-254.74025203923816
893,44.978341895839634,-814.1375969524697,-254.6952883792376
894,45.02870957993352,-814.629931602694,-254.65316784135055
895,45.079077264027404,-815.1255696228089,-254.61105609107014
896,45.12944494812129,-815.6215638403103,-254.56023216511792
897,45.179812632215175,-816.1134653325989,-254.51570731382623
898,45.23018031630906,-816.6060210910097,-254.47359243641424
899,45.280548000402945,-817.101376236194,-254.4314809809283
900,45.33091568449683,-817.5917623385396,-254.3893653147148
901,45.381283368590715,-818.0821108217413,-254.35837677316033
902,45.4316510526846,-818.5749461518054,-254.31626195207087
903,45.482018736778485,-819.0743575528641,-254.27414980274335
904,45.53238642087237,-819.567612029736,-254.23203397698157
905,45.582754104966256,-820.0651650930228,-254.1899210305064
906,45.63312178906014,-820.5582819040594,-254.14780628647515
907,45.683489473154026,-821.0576975760265,-254.11282272654338
908,45.73385715724791,-821.5571529743239,-254.0747015965332
909,45.784224841341796,-822.0554205857769,-254.03258857277427
910,45.83459252543568,-822.5488218417361,-253.99047410252209
911,45.88496020952957,-823.048237164073,-253.9483618787581
912,45.93532789362345,-823.5476836987544,-253.9062462084456
913,45.98569557771734,-824.0456687268892,-253.8752563513611
914,46.03606326181122,-824.5393475389604,-253.83314144548342
915,46.08643094590511,-825.0439432058931,-253.79102792844975
916,46.13679862999899,-825.5454358896673,-253.759801476956
917,46.18716631409288,-826.043136980001,-253.71791980775046
918,46.23753399818676,-826.537101307364,-253.68135211613537
919,46.28790168228065,-827.0419795179884,-253.64481375031374
920,46.33826936637453,-827.5433076891812,-253.6029002739411
921,46.38863705046842,-828.0478054704578,-253.57170399036923
922,46.4390047345623,-828.5459250378877,-253.53557162535006
923,46.489372418656195,-829.0544155983463,-253.49859631356745
924,46.53974010275008,-829.5553325023801,-253.45647804622268
925,46.590107786843966,-830.0547469481039,-253.41789315124032
926,46.64047547093785,-830.5583220460911,-253.38337242887184
927,46.690843155031736,-831.0668111913038,-253.3412570348544
928,46.74121083912562,-831.5674573435361,-253.31026111256568
929,46.791578523219506,-832.0694570276372,-253.2681446335348
930,46.84194620731339,-832.5779855673469,-253.22602550693
931,46.89231389140728,-833.0864714314725,-253.18390975035842
932,46.94268157550116,-833.5867926647943,-253.15291664804457
933,46.99304925959505,-834.0890717448955,-253.11080035029093
934,47.04341694368893,-834.5975890604664,-253.06868195531234
935,47.09378462778282,-835.1060778960629,-253.02656602935434
936,47.1441523118767,-835.61335784461,-252.98444596471356
937,47.19451999597059,-836.1159182209504,-252.94232912507638
938,47.24488768006447,-836.6244308443464,-252.900210905565
939,47.29525536415836,-837.1329212445739,-252.86871037638463
940,47.34562304825224,-837.6399148559094,-252.82709779486675
941,47.39599073234613,-838.1427631228357,-252.78498068841546
942,47.44635841644001,-838.6565718788241,-252.74286125727775
943,47.4967261005339,-839.1669770797412,-252.70074500573077
944,47.54709378462778,-839.6683130150814,-252.6586252347847
945,47.59746146872167,-840.1805239361901,-252.61650616971275
946,47.647829152815554,-840.6925451868154,-252.57438697911502
947,47.69819683690944,-841.2010360372923,-252.53227034820836
948,47.748564521003324,-841.7095894016725,-252.49340376663778
949,47.79893220509721,-842.2220893093937,-252.45300622392776
950,47.849299889191094,-842.7396805049673,-252.4149439234099
951,47.89966757328498,-843.2490064237728,-252.37491450205474
952,47.950035257378865,-843.7532541868113,-252.33279401100594
953,48.00040294147275,-844.2665862405032,-252.29067404819557
954,48.050770625566635,-844.7812330094255,-252.24855453882876
955,48.10113830966053,-845.2907938567257,-252.20643700245574
956,48.15150599375441,-845.7993270427352,-252.16431655450043
957,48.2018736778483,-846.3123947489221,-252.1221961261609
958,48.25224136194218,-846.829983312411,-252.08007606913066
959,48.30260904603607,-847.3392688590694,-252.0379587871533
960,48.35297673012995,-847.8477996702183,-251.99583834153628
961,48.40334441422384,-848.3611637381915,-251.95371720905098
962,48.45371209831772,-848.8720539698433,-251.91159842804268
963,48.50407978241161,-849.3805560747301,-251.8694803461497
964,48.55444746650549,-849.8890914335525,-251.8273599653736
965,48.60481515059938,-850.4027347261941,-251.7852391973488
966,48.655182834693264,-850.9133359298334,-251.74312077189063
967,48.70555051878715,-851.4201852347793,-251.70355025554684
968,48.755918202881034,-851.9231490448885,-251.67000833914017
969,48.80628588697492,-852.431675559989,-251.62788845117174
970,48.856653571068804,-852.9329724921168,-251.58577143573393
971,48.90702125516269,-853.4376229637662,-251.5436527459383
972,48.957388939256575,-853.9318275382963,-251.50153200870383
973,49.00775662335046,-854.4312776569345,-251.45941282206905
974,49.058124307444345,-854.9303572330772,-251.42841988921003
975,49.10849199153823,-855.4229198333404,-251.38630381626012
976,49.158859675632115,-855.9182832135591,-251.34418507575788
977,49.209227359726,-856.4146161264247,-251.30206623032336
978,49.259595043819886,-856.9134094843818,-251.27107300272056
979,49.30996272791377,-857.4037529638452,-251.2289566938193
980,49.360330412007656,-857.8941122698121,-251.18683898206112
981,49.41069809610154,-858.3907255268463,-251.14471945673677
982,49.461065780195426,-858.8820244276836,-251.10260403715736
983,49.51143346428931,-859.3723713958627,-251.06048724714802
984,49.561801148383196,-859.8627317933939,-251.01836926086654
985,49.61216883247708,-860.3531019646443,-250.97625039220972
986,49.66253651657097,-860.8434358362142,-250.9341351019521
987,49.71290420066486,-861.3337879921896,-250.89201768658975
988,49.763271884758744,-861.8241454628859,-250.8498997723817
989,49.81363956885263,-862.3145166666194,-250.79727060530007
990,49.864007252946514,-862.8033741839889,-250.75454161345556
991,49.9143749370404,-863.2846448122469,-250.71242529988368
992,49.964742621134285,-863.776354613187,-250.66225211110032
993,50.01511030522817,-864.2616232732411,-250.61706515933471
994,50.065477989322055,-864.7428740849497,-250.57495068438092
995,50.11584567341594,-865.2277771503427,-250.52723214779402
996,50.166213357509825,-865.7126272919708,-250.47959281468135
997,50.21658104160371,-866.2009710570055,-250.4372140918109
998,50.266948725697596,-866.675177029752,-250.38423579098838
999,50.31731640979148,-867.1564493880368,-250.33608125726718
1000,50.367684093885366,-867.6435034257603,-250.28887813023115
1001,50.41805177797925,-868.1262373299558,-250.24606231618532
1002,50.468419462073136,-868.6051601004326,-250.19352014192754
1003,50.51878714616702,-869.0815474317347,-250.1514035161182
1004,50.569154830260906,-869.5688814431778,-250.09992126540965
1005,50.61952251435479,-870.0433735284528,-250.056043994532
1006,50.66989019844868,-870.5181447194939,-250.0139298158699
1007,50.72025788254256,-870.9994207124529,-249.9649010727778
1008,50.77062556663645,-871.4870381492218,-249.91857036353835
1009,50.82099325073033,-871.9609547795213,-249.8764524263509
1010,50.87136093482422,-872.4360084593183,-249.83433803520666
1011,50.9217286189181,-872.9172846709849,-249.7848727315579
1012,50.97209630301199,-873.3985449927412,-249.73897927407532
1013,51.02246398710587,-873.8785367340323,-249.69685959128734
1014,51.07283167119976,-874.3538723427438,-249.65474481524944
1015,51.12319935529364,-874.8351516204226,-249.61262600907995
1016,51.17356703938753,-875.3164111900508,-249.57050917306404
1017,51.22393472348141,-875.797706261526,-249.5283896929855
1018,51.2743024075753,-876.2755003240255,-249.48094539640408
1019,51.324670091669184,-876.753025754052,-249.43303278815833
1020,51.375037775763076,-877.2414840263917,-249.390915109873
1021,51.42540545985696,-877.7155772091983,-249.34879653667863
1022,51.475773143950846,-878.1968263424598,-249.30668072999833
1023,51.52614082804473,-878.678113993414,-249.26456152889747
1024,51.576508512138616,-879.166305923365,-249.21132063621945
1025,51.6268761962325,-879.6406712744847,-249.16920162020327
1026,51.67724388032639,-880.1219175419986,-249.12708615536877
1027,51.72761156442027,-880.6090894105079,-249.07587501616672
1028,51.77797924851416,-881.0916623281882,-249.0317266133883
1029,51.82834693260804,-881.572953379883,-248.98960709655492
1030,51.87871461670193,-882.058500398748,-248.94749078006154
1031,51.92908230079581,-882.5488667284458,-248.90536976186803
1032,51.9794499848897,-883.0311633717071,-248.86325230754807
1033,52.02981766898358,-883.5151708451059,-248.81694677972882
1034,52.08018535307747,-884.0100812637619,-248.76788980146813
1035,52.13055303717135,-884.4966159783135,-248.72576959001447
1036,52.18092072126524,-884.9850823885464,-248.68365152976608
1037,52.23128840535912,-885.472339624699,-248.64153297522236
1038,52.28165608945301,-885.9668825970256,-248.59941496835933
1039,52.332023773546894,-886.4639932562709,-248.55729262941716
1040,52.38239145764078,-886.9489933767609,-248.5151757412809
1041,52.432759141734664,-887.4451419369991,-248.47305610302917
1042,52.48312682582855,-887.9406172713564,-248.42299357741211
1043,52.533494509922434,-888.4400458699222,-248.37769355923731
1044,52.58386219401632,-888.9377818149335,-248.33557390870496
1045,52.634229878110204,-889.4317028298713,-248.29345237354147
1046,52.68459756220409,-889.9365417972606,-248.24295232319392
1047,52.734965246297975,-890.4377768820879,-248.1980846088672
1048,52.78533293039186,-890.9371938201956,-248.15596431947574
1049,52.835700614485745,-891.436624796027,-248.10791669080203
1050,52.88606829857963,-891.9360341951086,-248.06059961597404
1051,52.936435982673515,-892.442697296423,-248.01789233386432
1052,52.98680366676741,-892.9398689919445,-247.96523084475766
1053,53.03717135086129,-893.4384780421061,-247.92310814735737
1054,53.08753903495518,-893.9409696173733,-247.87173646601212
1055,53.13790671904906,-894.447625383736,-247.82774012254174
1056,53.18827440314295,-894.9470515470099,-247.78171057002461
1057,53.23864208723683,-895.4464888432733,-247.7323728124533
1058,53.28900977133072,-895.9521741365448,-247.6902517865644
1059,53.339377455424604,-896.459768375087,-247.63700293315304
1060,53.38974513951849,-896.9591970047927,-247.59488109343437
1061,53.440112823612374,-897.4633205596497,-247.55275750635974
1062,53.49048050770626,-897.9718064513163,-247.50051234289572
1063,53.540848191800144,-898.4875563216295,-247.45738450733714
1064,53.59121587589403,-898.9960646806313,-247.4104802646857
1065,53.641583559987914,-899.5045796702391,-247.36201304509467
1066,53.6919512440818,-900.0199091384935,-247.3198896678463
1067,53.742318928175685,-900.5375328655789,-247.2666377572169
1068,53.79268661226957,-901.0517451179358,-247.2245125994189
1069,53.843054296363455,-901.5707653534146,-247.18238644232488
1070,53.89342198045734,-902.0902887385466,-247.1402620101578
1071,53.943789664551225,-902.6151160857248,-247.08700945391465
1072,53.99415734864511,-903.1290467041382,-247.0448839124174
1073,54.044525032738996,-903.6486339746317,-247.0027575972669
1074,54.09489271683288,-904.1680739686085,-246.96063304222687
1075,54.145260400926766,-904.6926833416331,-246.9185053277626
1076,54.19562808502065,-905.2102894071925,-246.87028903369924
1077,54.245995769114536,-905.7278913526073,-246.82312825665178
1078,54.29636345320842,-906.2531536756894,-246.78100273770875
1079,54.34673113730231,-906.7774903569291,-246.73887404773419
1080,54.39709882139619,-907.2950757696115,-246.6967485661102
1081,54.44746650549008,-907.8126601117157,-246.66403805212917
1082,54.49783418958396,-908.3302334963282,-246.62362195819128
1083,54.54820187367785,-908.8504813590811,-246.58149390124674
1084,54.59856955777174,-909.3681431170173,-246.53936679620185
1085,54.648937241865625,-909.8830333886426,-246.49724135966633
1086,54.69930492595951,-910.4006061425482,-246.45511660686134
1087,54.749672610053395,-910.9182014686903,-246.41298996659913
1088,54.80004029414728,-911.4310116867108,-246.36346642611912
1089,54.850407978241165,-911.9461816314436,-246.31761451614494
1090,54.90077566233505,-912.465089815159,-246.27548890709656
1091,54.951143346428935,-912.9853790075714,-246.23336005764367
1092,55.00151103052282,-913.4989877683016,-246.19123200073255
1093,55.051878714616706,-914.0165707981146,-246.13838266769073
1094,55.10224639871059,-914.5341486927772,-246.0933676193816
1095,55.152614082804476,-915.0482678867287,-246.04260621411638
1096,55.20298176689836,-915.5621502521493,-246.000479012136
1097,55.253349450992246,-916.0797289687903,-245.94722978793249
1098,55.30371713508613,-916.5973118274928,-245.90217819732342
1099,55.35408481918002,-917.1111460190914,-245.85185296663462
1100,55.4044525032739,-917.6196511142731,-245.80102270113122
1101,55.45482018736779,-918.1356550684104,-245.7453560380407
1102,55.50518787146167,-918.6532388684467,-245.69986874703918
1103,55.55555555555556,-919.1667913514171,-245.64372770161276
1104,55.60592323964944,-919.6812422411143,-245.59672689849268
1105,55.65629092374333,-920.1988195136869,-245.5425698390196
1106,55.70665860783721,-920.713944539407,-245.48643027677153
1107,55.7570262919311,-921.2224690020585,-245.4369771220782
1108,55.80739397602498,-921.7372092546256,-245.3852703881083
1109,55.85776166011887,-922.2547850672612,-245.32913132314326
1110,55.90812934421275,-922.7696248677763,-245.27299186875632
1111,55.95849702830664,-923.2781375084185,-245.21685199686982
1112,56.00886471240052,-923.7931593472854,-245.16070891832308
1113,56.05923239649441,-924.3107297392041,-245.10457015329052
1114,56.109600080588294,-924.8283166246682,-245.04842917913228
1115,56.15996776468218,-925.3410181986733,-244.99984797546986
1116,56.210335448776064,-925.8563266749481,-244.9472674034757
1117,56.260703132869956,-926.3681231644188,-244.8911297063088
1118,56.31107081696384,-926.8914847505011,-244.83498743296488
1119,56.36143850105773,-927.4039032821672,-244.78684226917235
1120,56.41180618515161,-927.9194620866488,-244.73382902185463
1121,56.4621738692455,-928.4370275660539,-244.67769034184033
1122,56.51254155333938,-928.9546220985553,-244.62709009744287
1123,56.56290923743327,-929.4667516121708,-244.57653093318226
1124,56.61327692152715,-929.982638344092,-244.531508929793
1125,56.66364460562104,-930.5022031557221,-244.47845849272545
1126,56.71401228971492,-931.0211352375795,-244.43035082400422
1127,56.76437997380881,-931.5296462803601,-244.38307871030247
1128,56.81474765790269,-932.0457768445809,-244.34031562361054
1129,56.86511534199658,-932.5633452265628,-244.28770046472525
1130,56.91548302609046,-933.0768092909469,-244.24557060481487
1131,56.96585071018435,-933.5913630985009,-244.19413677105516
1132,57.01621839427823,-934.1017616346933,-244.15018970718066
1133,57.06658607837212,-934.6193317909801,-244.10806281441918
1134,57.116953762466004,-935.1324874873394,-244.05908361469682
1135,57.16732144655989,-935.6409917355595,-244.01268455063197
1136,57.217689130653774,-936.1514811349667,-243.97055490627852
1137,57.26805681474766,-936.6695800735104,-243.92842759447169
1138,57.318424498841544,-937.1737316984618,-243.88630140780555
1139,57.36879218293543,-937.6822312191554,-243.84417516689413
1140,57.419159867029315,-938.1979940213281,-243.80204287630914
1141,57.4695275511232,-938.7064814016444,-243.75991736677366
1142,57.519895235217085,-939.2149781465225,-243.71779138485144
1143,57.57026291931097,-939.7165955034087,-243.67566659099708
1144,57.620630603404855,-940.2304678861411,-243.6446593104284
1145,57.67099828749874,-940.7332887570676,-243.60253459519862
1146,57.721365971592625,-941.2365293123274,-243.56040683323246
1147,57.77173365568651,-941.7431107343671,-243.51827973104324
1148,57.822101339780396,-942.2425784007307,-243.48727804228497
1149,57.87246902387429,-942.7419865617502,-243.4451540207591
1150,57.92283670796817,-943.2469788529762,-243.4030272673915
1151,57.97320439206206,-943.7550072376966,-243.3720237995006
1152,58.02357207615594,-944.2474776421078,-243.32989728997057
1153,58.07393976024983,-944.7468854868088,-243.28777300798436
1154,58.124307444343714,-945.24631543024,-243.2456463546444
1155,58.1746751284376,-945.7452175805586,-243.21464439258108
1156,58.225042812531484,-946.2379728605274,-243.17251741434848
1157,58.27541049662537,-946.7373822222618,-243.1303925401388
1158,58.325778180719254,-947.2368314338858,-243.08826425914805
1159,58.37614586481314,-947.7290432608642,-243.04613966859648
1160,58.426513548907025,-948.2284943696535,-243.00401113022744
1161,58.47688123300091,-948.7279037004897,-242.96188607232324
1162,58.527248917094795,-949.227355608466,-242.91975692735988
1163,58.57761660118868,-949.7267759006679,-242.8776307957365
1164,58.627984285282565,-950.2262284349945,-242.83550195128115
1165,58.67835196937645,-950.7256316719453,-242.78593061674158
1166,58.728719653470336,-951.2250857701288,-242.7401241981205
1167,58.77908733756422,-951.7245054640721,-242.69799788844466
1168,58.829455021658106,-952.2239505286594,-242.65087581679884
1169,58.87982270575199,-952.7284635720936,-242.60262000204716
1170,58.930190389845876,-953.2369900706764,-242.56049001900107
1171,58.98055807393976,-953.7310754898692,-242.50724099882927
1172,59.030925758033646,-954.2360850396042,-242.45968206656488
1173,59.08129344212753,-954.7408800477838,-242.41186166297857
1174,59.13166112622142,-955.2493669631147,-242.36964437021754
1175,59.1820288103153,-955.7507108322382,-242.3135047806079
1176,59.23239649440919,-956.2592352687146,-242.26322626382768
1177,59.28276417850307,-956.7620459048609,-242.2123457532101
1178,59.33313186259696,-957.2690306219164,-242.16732595598376
1179,59.38349954669084,-957.775311024206,-242.1111859525842
1180,59.43386723078473,-958.278811008285,-242.05504557469607
1181,59.48423491487862,-958.7872996197565,-242.00809478867
1182,59.534602598972505,-959.2886125729278,-241.95388617042727
1183,59.58497028306639,-959.7946221571847,-241.89774497365136
1184,59.635337967160275,-960.2984244461134,-241.84833842072453
1185,59.68570565125416,-960.8006750089983,-241.79658670790263
1186,59.736073335348046,-961.3073109521343,-241.74044431134487
1187,59.78644101944193,-961.8095082804796,-241.68430341173627
1188,59.836808703535816,-962.3133786303667,-241.62816076990572
1189,59.8871763876297,-962.8193039585013,-241.58208144240163
1190,59.937544071723586,-963.3206379358352,-241.52699898651642
1191,59.98791175581747,-963.8260874217137,-241.4708570102142
1192,60.038279439911356,-964.3304574290746,-241.4223215542575
1193,60.08864712400524,-964.8389402431676,-241.36969696129765
1194,60.13901480809913,-965.340269843088,-241.31581610941578
1195,60.18938249219301,-965.8454418044532,-241.26853249389953
1196,60.2397501762869,-966.3500851726518,-241.21238964409324
1197,60.29011786038078,-966.8585715431047,-241.16718212335888
1198,60.34048554447467,-967.3598989458399,-241.11392773626142
1199,60.39085322856855,-967.8647865203044,-241.0662079769959
1200,60.44122091266244,-968.3697084211044,-241.01854540833378
1201,60.49158859675632,-968.878037094792,-240.97617119922768
1202,60.54195628085021,-969.3795250783282,-240.92316229380324
1203,60.59232396494409,-969.8880393199502,-240.88103158701654
1204,60.64269164903798,-970.3965465167101,-240.8299847889183
1205,60.69305933313186,-970.8978280211867,-240.78565000148552
1206,60.74342701722575,-971.4063687245505,-240.7435167935328
1207,60.793794701319634,-971.910694819509,-240.69492355496607
1208,60.84416238541352,-972.4161805573815,-240.64813273899176
1209,60.894530069507404,-972.9181916176275,-240.60600448184087
1210,60.94489775360129,-973.4306108647884,-240.56387092944533
1211,60.995265437695174,-973.9345195911385,-240.5148407913208
1212,61.04563312178906,-974.4430245204913,-240.4684861395813
1213,61.096000805882944,-974.9443131134549,-240.42635770813794
1214,61.14636848997684,-975.4499668416873,-240.3842253208229
1215,61.19673617407072,-975.954157946798,-240.34209446350044
1216,61.24710385816461,-976.4626649039021,-240.29996419943643
1217,61.29747154225849,-976.9626601106233,-240.25783610946132
1218,61.34783922635238,-977.4621073389948,-240.21570516138547
1219,61.39820691044626,-977.9665617419348,-240.1735756604692
1220,61.44857459454015,-978.4681468057944,-240.14210748520026
1221,61.49894227863403,-978.9603532589341,-240.10044357390527
1222,61.54930996272792,-979.4597962715706,-240.05831303611848
1223,61.5996776468218,-979.9539249543242,-240.0161831254863
1224,61.65004533091569,-980.4514570504678,-239.98515076867352
1225,61.70041301500957,-980.9364499082058,-239.94305238574194
1226,61.75078069910346,-981.4321455002736,-239.9009237992605
1227,61.801148383197344,-981.9169109337053,-239.86743731695614
1228,61.85151606729123,-982.4056405237487,-239.82779161569076
1229,61.901883751385114,-982.8938441145845,-239.78566439712324
1230,61.952251435479,-983.3791369427809,-239.74972374523082
1231,62.002619119572884,-983.8694980596534,-239.71252967204924
1232,62.05298680366677,-984.352075234109,-239.67040355168768
1233,62.103354487760654,-984.8357411286457,-239.6282781563971
1234,62.15372217185454,-985.3260641612196,-239.58615183737749
1235,62.204089855948425,-985.8164339187883,-239.54402146011412
1236,62.25445754004231,-986.2987281491253,-239.50189577434676
1237,62.304825224136195,-986.7826880435792,-239.45976864192392
1238,62.35519290823008,-987.2730344354554,-239.417640137152
1239,62.405560592323965,-987.7569409838995,-239.37551219254252
1240,62.45592827641785,-988.2453977291522,-239.33338535459595
1241,62.506295960511736,-988.729638612103,-239.29125810149952
1242,62.55666364460562,-989.2199837022845,-239.249129530263
1243,62.607031328699506,-989.7103379008034,-239.20700013197165
1244,62.65739901279339,-990.1934578086491,-239.1627251440104
